BillNo,Date,Time,Description,Quantity,Rate,Amount
161,8/6/2014,11:28:37,KAJU ROUND 5,1,37,37
162,8/6/2014,11:29:09,VIJAYA SUNFL,1,84,84
163,8/6/2014,11:30:14,SPRITE TIN 3,1,25,25
163,8/6/2014,11:30:14,ANOOS HENNA ,1,60,60
163,8/6/2014,11:30:14,LIFEBUOY HAN,1,62,62
163,8/6/2014,11:30:14,LIFEBUOY HAN,1,60,60
163,8/6/2014,11:30:14,PRIYA GINGER,1,18,18
163,8/6/2014,11:30:14,MILK 500ML  ,1,22,22
164,8/6/2014,11:32:12,EGG         ,4,4,16
164,8/6/2014,11:32:12,MILK 500ML  ,1,22,22
164,8/6/2014,11:32:12,BROWN POLSON,1,35,35
165,8/6/2014,11:32:47,COCONUT 1P  ,1,16,16
166,8/6/2014,11:32:58,MAAZA 200ML ,1,12,12
167,8/6/2014,11:33:13,PRILL LIQUID,1,83,83
167,8/6/2014,11:33:13,RAJAS GARBAG,1,89,89
167,8/6/2014,11:33:13,SCOTCH BRITE,1,18,18
168,8/6/2014,11:34:17,COCONUT 1P  ,1,16,16
168,8/6/2014,11:34:17,HALDIRAM`S 3,1,80,80
168,8/6/2014,11:34:17,KINLEY SODA ,1,18,18
168,8/6/2014,11:34:17,MILK 500ML  ,2,22,44
169,8/6/2014,11:35:04,THUMSUP 750M,1,35,35
169,8/6/2014,11:35:04,THUMS UP 1.5,1,52,52
169,8/6/2014,11:35:04,EGG         ,6,4,24
169,8/6/2014,11:35:04,MILK 500ML  ,2,22,44
169,8/6/2014,11:35:04,NESTLE FRESH,3,55,165
170,8/6/2014,11:36:18,GENERAL     ,1,68,68
170,8/6/2014,11:36:18,BRITANNIA SA,1,26,26
171,8/6/2014,11:37:17,CADBURY ECLA,1,1,1
171,8/6/2014,11:37:17,DAIRY MILK  ,1,2,2
171,8/6/2014,11:37:17,MINUTE MAID ,1,27,27
171,8/6/2014,11:37:17,MAAZA 500+10,2,35,70
172,8/6/2014,11:37:56,MAAZA 250ML ,2,12,24
173,8/6/2014,11:38:17,COCONUT 1P  ,1,16,16
173,8/6/2014,11:38:17,COPRA BLACK ,1,14,14
174,8/6/2014,11:39:06,SPRITE 750ML,1,35,35
174,8/6/2014,11:39:06,FREEDOM SUNF,1,88,88
175,8/6/2014,11:40:00,HARPIC FLUSH,2,75,150
175,8/6/2014,11:40:00,DURACELL AA2,2,28,56
175,8/6/2014,11:40:00,MILK 500ML  ,2,22,44
176,8/6/2014,11:40:47,MAAZA 200ML ,1,12,12
176,8/6/2014,11:40:47,GIFT COVER  ,5,4,20
177,8/6/2014,11:41:48,KURKURE 20/,1,20,20
177,8/6/2014,11:41:48,MINUTE MAID ,1,22,22
177,8/6/2014,11:41:48,OREO BISKUIT,1,30,30
177,8/6/2014,11:41:48,GILLETTE SER,1,299,299
178,8/6/2014,11:42:52,AASIRVAAD AT,1,210,210
178,8/6/2014,11:42:52,NESTLE FRESH,2,55,110
179,8/6/2014,11:43:44,UNCLE CHIPS ,1,10,10
179,8/6/2014,11:43:44,COCACOLA TI,2,25,50
180,8/6/2014,11:44:37,KUS KUS 50GM,1,35,35
180,8/6/2014,11:44:37,COPRA BLACK ,1,14,14
181,8/6/2014,11:45:30,DETTOL LIQUI,1,39,39
181,8/6/2014,11:45:30,NESTLE FRESH,1,55,55
182,8/6/2014,11:46:36,RAJAS GARBAG,1,89,89
183,8/6/2014,11:47:27,NESTLE KITKA,1,10,10
184,8/6/2014,11:47:39,NESTLE KITKA,1,10,10
185,8/6/2014,11:47:58,CADBURY ECLA,2,1,2
186,8/6/2014,11:48:39,NESTLE FRESH,1,30,30
186,8/6/2014,11:48:39,MILK 500ML  ,1,22,22
187,8/6/2014,11:49:05,NESTLE FRESH,1,55,55
188,8/6/2014,11:50:02,ELACHI GREEN,1,85,85
188,8/6/2014,11:50:02,FREEDOM SUNF,1,88,88
189,8/6/2014,11:50:20,GROUND NUT 2,1,19,19
190,8/6/2014,11:51:34,BINGO CHIPS ,1,10,10
191,8/6/2014,11:55:40,CADBURY DAIR,1,60,60
191,8/6/2014,11:55:40,EGG         ,12,4,48
192,8/6/2014,11:56:20,YELLO CLOTH ,1,30,30
193,8/6/2014,11:59:29,ORAL B CROSS,1,75,75
193,8/6/2014,11:59:29,COLGATE SENS,1,49,49
193,8/6/2014,11:59:29,PARACHUTE CO,1,29,29
193,8/6/2014,11:59:29,LISTERINE MO,1,99,99
193,8/6/2014,11:59:29,AXE DEO 150M,1,165,165
193,8/6/2014,11:59:29,BINGO CHIPS ,1,20,20
193,8/6/2014,11:59:29,ENO 5G      ,7,6,42
194,8/6/2014,12:00:33,NESTLE FRESH,1,30,30
194,8/6/2014,12:00:33,THUMSUP 750M,1,35,35
194,8/6/2014,12:00:33,COCACOLA 75,1,35,35
195,8/6/2014,12:02:35,COMPLAN MEMO,1,136,136
195,8/6/2014,12:02:35,MAAZA 500+10,1,35,35
195,8/6/2014,12:02:35,SPRITE 750ML,1,35,35
195,8/6/2014,12:02:35,DIET COKE TI,1,25,25
195,8/6/2014,12:02:35,BRITE POCKET,1,19,19
195,8/6/2014,12:02:35,I D KERALA P,1,50,50
196,8/6/2014,12:02:43,GILLETTE MAC,1,125,125
197,8/6/2014,12:03:44,NESTLE FRESH,1,55,55
198,8/6/2014,12:04:27,SUGAR 2KG   ,1,80,80
199,8/6/2014,12:06:09,CADBURY ECLA,25,1,25
199,8/6/2014,12:06:09,NESTLE MILKY,2,5,10
199,8/6/2014,12:06:09,CADBURY 5 ST,2,5,10
199,8/6/2014,12:06:09,CADBURY GEMS,1,15,15
200,8/6/2014,12:08:36,KWALITY WALL,1,210,210
200,8/6/2014,12:08:36,NIVEA BODY L,1,98,98
200,8/6/2014,12:08:36,NIVEA DEO 15,1,185,185
200,8/6/2014,12:08:36,PEARS125G   ,1,54,54
200,8/6/2014,12:08:36,PEARS 75G   ,1,32,32
200,8/6/2014,12:08:36,LOREAL SHAMP,1,69,69
200,8/6/2014,12:08:36,PANTENE COND,1,129,129
200,8/6/2014,12:08:36,REAL JUICE 1,1,90,90
200,8/6/2014,12:08:36,GARNIER MEN ,1,85,85
200,8/6/2014,12:08:36,MAGGI MASALA,1,20,20
200,8/6/2014,12:08:36,MAGGI MASALA,2,10,20
200,8/6/2014,12:08:36,TROPICANA AP,1,99,99
201,8/6/2014,12:09:23,I D KERALA P,1,50,50
201,8/6/2014,12:09:23,BRITANNIA BU,1,15,15
202,8/6/2014,12:10:01,CADBURY ECLA,1,1,1
202,8/6/2014,12:10:01,BRITANNIA WH,1,26,26
202,8/6/2014,12:10:01,EGG         ,12,4,48
203,8/6/2014,12:10:34,KURKURE 10/,2,10,20
203,8/6/2014,12:10:34,NUTELLA SPRE,1,110,110
203,8/6/2014,12:10:34,PARLE HIDE &,2,25,50
204,8/6/2014,12:11:28,EGG         ,6,4,24
205,8/6/2014,12:11:45,MEERA SHAMPO,5,3,15
205,8/6/2014,12:11:45,PONDS DAILY ,1,150,150
206,8/6/2014,12:14:42,PARTY PACK 7,1,210,210
206,8/6/2014,12:14:42,BRITANNIA MI,1,26,26
206,8/6/2014,12:14:42,MILK 500ML  ,1,22,22
206,8/6/2014,12:14:42,NESTLE FRESH,1,30,30
207,8/6/2014,12:15:42,POLO BIG 5/,2,5,10
207,8/6/2014,12:15:42,I D KERALA P,1,50,50
207,8/6/2014,12:15:42,HERITAGE PAN,1,70,70
208,8/6/2014,12:17:17,SPRITE 1.5 L,1,52,52
208,8/6/2014,12:17:17,FANTA 1.5 LT,1,52,52
209,8/6/2014,12:18:26,MILK 500ML  ,4,22,88
209,8/6/2014,12:18:26,CADBURY DAIR,1,60,60
209,8/6/2014,12:18:26,BRITANNIA BU,1,15,15
209,8/6/2014,12:18:26,CADBURY GEMS,1,35,35
209,8/6/2014,12:18:26,NESTLE FRESH,2,55,110
210,8/6/2014,12:19:09,VICKS COUGH ,1,1,1
210,8/6/2014,12:19:09,KELLOGG`S EX,1,119,119
211,8/6/2014,12:19:16,BRITANNIA GO,1,10,10
212,8/6/2014,12:20:04,TATA DOCOMO ,95,1,95
213,8/6/2014,12:22:34,MAAZA 200ML ,3,12,36
213,8/6/2014,12:22:34,EGG         ,6,4,24
213,8/6/2014,12:22:34,PARTY PACK V,1,130,130
213,8/6/2014,12:22:34,RIN SOAP 180,10,10,100
213,8/6/2014,12:22:34,CIF CREAM 12,1,29,29
213,8/6/2014,12:22:34,COMFORT FABR,1,44,44
213,8/6/2014,12:22:34,SUNDROP 1LTR,2,170,340
214,8/6/2014,12:22:55,NESTLE KITKA,2,10,20
214,8/6/2014,12:22:55,SPONGE      ,1,15,15
215,8/6/2014,12:24:48,NESTLE MILKY,1,5,5
215,8/6/2014,12:24:48,MTR BADAM DR,1,40,40
215,8/6/2014,12:24:48,MILK 500ML  ,2,22,44
215,8/6/2014,12:24:48,LIMCA 1.5 LT,1,52,52
215,8/6/2014,12:24:48,THUMSUP 2 LT,1,78,78
216,8/6/2014,12:28:02,KAMAL MURMUR,1,42,42
217,8/6/2014,12:28:46,MAAZA 200ML ,1,12,12
218,8/6/2014,12:28:56,NESTLE FRESH,1,30,30
219,8/6/2014,12:30:39,PARLE HIDE &,1,10,10
220,8/6/2014,12:31:30,NESTLE FRESH,1,55,55
221,8/6/2014,12:32:10,DOUBLEMINT C,1,10,10
222,8/6/2014,12:35:27,COCACOLA 2 ,1,78,78
222,8/6/2014,12:35:27,TROPICANA GU,1,90,90
224,8/6/2014,12:39:13,COCACOLA 75,1,35,35
224,8/6/2014,12:39:13,GOOD DAY CAS,1,15,15
224,8/6/2014,12:39:13,LAYS 20/   ,1,20,20
225,8/6/2014,12:40:24,REYNOLDS PEN,1,10,10
226,8/6/2014,12:43:23,EVEREST CHIC,1,31,31
227,8/6/2014,12:45:17,KAMAL CAKE 1,1,24,24
227,8/6/2014,12:45:17,MILK 500ML  ,2,22,44
227,8/6/2014,12:45:17,BRITANNIA BO,1,20,20
227,8/6/2014,12:45:17,TOOR DALL 1K,1,84,84
227,8/6/2014,12:45:17,SUNDROP 1LTR,1,170,170
227,8/6/2014,12:45:17,THUMS UP 1.5,1,52,52
227,8/6/2014,12:45:17,NESTLE FRESH,1,55,55
228,8/6/2014,12:49:37,CADBURY ECLA,1,1,1
228,8/6/2014,12:49:37,BRITANNIA FR,1,15,15
228,8/6/2014,12:49:37,LIMCA 750ML ,1,35,35
228,8/6/2014,12:49:37,MAAZA 1LTR +,2,62,124
229,8/6/2014,12:49:58,I D DOSA BAT,1,50,50
230,8/6/2014,12:52:53,GARBAGE BAGS,1,40,40
231,8/6/2014,12:53:33,NESTLE FRESH,1,30,30
232,8/6/2014,13:12:01,MILK 500ML  ,1,22,22
232,8/6/2014,13:12:01,EGG         ,6,4,24
232,8/6/2014,13:12:01,LIZOL FLOOR ,1,115,115
232,8/6/2014,13:12:01,SURF EXCEL A,1,114,114
232,8/6/2014,13:12:01,RIN ADVANCED,1,86,86
232,8/6/2014,13:12:01,VIM BAR 265G,1,46,46
232,8/6/2014,13:12:01,DETTOL LIQUI,2,31,62
232,8/6/2014,13:12:01,PUTANALU 500,2,38,76
232,8/6/2014,13:12:01,B RAVA 1KG  ,1,38,38
232,8/6/2014,13:12:01,COCONUT 1P  ,1,16,16
232,8/6/2014,13:12:01,ONIONS      ,3,25,75
232,8/6/2014,13:12:01,HALDIRAM`S 3,1,76,76
232,8/6/2014,13:12:01,BRITANNIA MA,4,30,120
232,8/6/2014,13:12:01,GOOD DAY CAS,4,30,120
232,8/6/2014,13:12:01,KELLOGG`S CO,1,154,154
232,8/6/2014,13:12:01,BOOST 500G  ,3,186,558
232,8/6/2014,13:12:01,SUGAR 2KG   ,1,80,80
232,8/6/2014,13:12:01,TOOR DALL 2K,1,168,168
232,8/6/2014,13:12:01,CHANA DALL 2,1,11,11
232,8/6/2014,13:12:01,BADAM 100GM ,4,74,296
232,8/6/2014,13:12:01,LION SEEDLES,2,65,130
232,8/6/2014,13:12:01,VIJAYA SUNFL,3,84,252
232,8/6/2014,13:12:01,UDATH ROUND ,1,212,212
232,8/6/2014,13:12:01,IDLI RAVA NO,4,26,104
232,8/6/2014,13:12:01,MAGGI MASALA,2,80,160
234,8/6/2014,13:13:59,CADBURY ECLA,1,1,1
234,8/6/2014,13:13:59,NESTLE MUNCH,1,5,5
234,8/6/2014,13:13:59,EGG         ,13,4,52
234,8/6/2014,13:13:59,ONIONS      ,1,25,25
234,8/6/2014,13:13:59,MILK 500ML  ,1,22,22
235,8/6/2014,13:16:50,NESTLE KITKA,1,20,20
235,8/6/2014,13:16:50,CADBURY PERK,1,10,10
235,8/6/2014,13:16:50,JOHNSON BABY,1,27,27
236,8/6/2014,13:27:09,KAMAL NAMKEE,1,15,15
236,8/6/2014,13:27:09,FEAST FRUTTA,2,20,40
236,8/6/2014,13:27:09,FEAST CHAOCO,2,30,60
236,8/6/2014,13:27:09,NESTLE YOGHU,2,30,60
236,8/6/2014,13:27:09,NESTLE YOGHU,2,30,60
237,8/6/2014,13:31:46,FANTA 750ML ,1,35,35
237,8/6/2014,13:31:46,MTR READY TO,1,50,50
238,8/6/2014,13:33:29,MILK 500ML  ,1,22,22
239,8/6/2014,13:35:22,MILK 500ML  ,2,22,44
239,8/6/2014,13:35:22,NESTLE FRESH,2,30,60
239,8/6/2014,13:35:22,HALDIRAM`S R,1,88,88
240,8/6/2014,13:39:49,NESTLE FRESH,1,30,30
240,8/6/2014,13:39:49,MILK 500ML  ,1,22,22
240,8/6/2014,13:39:49,MAGNUM ICE C,1,85,85
240,8/6/2014,13:39:49,MAGNUM ICE C,1,85,85
240,8/6/2014,13:39:49,BRITANNIA MI,1,22,22
240,8/6/2014,13:39:49,MAAZA 200ML ,1,12,12
240,8/6/2014,13:39:49,5050 MASKA ,1,25,25
240,8/6/2014,13:39:49,LAYS 20/   ,1,20,20
241,8/6/2014,13:41:23,CAMLIN GLUE ,3,15,45
241,8/6/2014,13:41:23,MILK 500ML  ,5,22,110
241,8/6/2014,13:41:23,AXE DEO 150M,1,148,148
242,8/6/2014,13:44:31,CELLO PEN   ,1,30,30
242,8/6/2014,13:44:31,GENERAL     ,1,4,4
242,8/6/2014,13:44:31,APSARA PENCI,4,5,20
242,8/6/2014,13:44:31,CAMLIN GLUE ,1,15,15
242,8/6/2014,13:44:31,FABERCASTEL,1,12,12
243,8/6/2014,13:49:46,NESTLE FRESH,1,55,55
244,8/6/2014,13:52:40,PARKER PEN  ,1,125,125
245,8/6/2014,13:54:27,NESTLE FRESH,1,55,55
246,8/6/2014,14:04:01,MILK 500ML  ,1,22,22
246,8/6/2014,14:04:01,ACT II POPCO,1,10,10
246,8/6/2014,14:04:01,ACT II POPCO,1,25,25
246,8/6/2014,14:04:01,CADBURY DAIR,1,10,10
246,8/6/2014,14:04:01,NESTLE FRESH,1,30,30
247,8/6/2014,14:05:03,SURF EXCEL 2,1,441,441
247,8/6/2014,14:05:03,NESTLE FRESH,1,30,30
247,8/6/2014,14:05:03,NESTLE FRESH,1,55,55
248,8/6/2014,14:06:30,KURKURE 20/,1,20,20
248,8/6/2014,14:06:30,SPRITE 1.5 L,2,52,104
249,8/6/2014,14:15:01,VODAFONE EAS,222,1,222
250,8/6/2014,14:52:34,COCACOLA 2 ,1,78,78
251,8/6/2014,14:59:48,HIMANI NAVRA,1,145,145
252,8/6/2014,15:08:41,NOTE  BOOK  ,15,1,15
252,8/6/2014,15:08:41,FABERCASTEL,1,10,10
253,8/6/2014,15:16:03,FANTA 2LTR  ,1,78,78
253,8/6/2014,15:16:03,MILK 500ML  ,2,22,44
254,8/6/2014,15:18:21,MAAZA 1LTR +,1,62,62
254,8/6/2014,15:18:21,LIZOL FLOOR ,1,115,115
254,8/6/2014,15:18:21,RAI BIG 200G,1,24,24
254,8/6/2014,15:18:21,UDATH ROUND ,1,212,212
254,8/6/2014,15:18:21,IDLI RAVA NO,3,26,78
255,8/6/2014,15:28:55,CADBURY PERK,2,10,20
255,8/6/2014,15:28:55,KINLEY WATER,3,10,30
255,8/6/2014,15:28:55,NESTLE MILKY,1,5,5
255,8/6/2014,15:28:55,DOUBLEMINT C,1,10,10
255,8/6/2014,15:28:55,SUNFEAST DEL,1,60,60
255,8/6/2014,15:28:55,CADBURY CELE,1,100,100
255,8/6/2014,15:28:55,CADBURY CELE,1,150,150
256,8/6/2014,15:31:06,CADBURY ECLA,1,1,1
256,8/6/2014,15:31:06,DAIRY MILK  ,1,2,2
256,8/6/2014,15:31:06,CORNETTO CHO,1,45,45
256,8/6/2014,15:31:06,MAAZA 200ML ,1,12,12
257,8/6/2014,15:35:00,MINUTE MAID ,1,22,22
257,8/6/2014,15:35:00,THUMS UP TIN,3,25,75
258,8/6/2014,15:37:54,NESTLE MUNCH,1,5,5
258,8/6/2014,15:37:54,KAMAL BATANA,1,10,10
258,8/6/2014,15:37:54,COCACOLA 75,1,35,35
259,8/6/2014,15:40:22,GATORADE 500,1,40,40
259,8/6/2014,15:40:22,COCACOLA TI,2,25,50
260,8/6/2014,15:46:39,COCACOLA TI,1,25,25
260,8/6/2014,15:46:39,FANTA TIN 30,1,25,25
261,8/6/2014,15:49:28,KAMAL SPECIA,1,30,30
262,8/6/2014,15:53:01,MEALS PLATES,22,2,44
262,8/6/2014,15:53:01,250 ML PLAST,50,1.5,75
262,8/6/2014,15:53:01,SILVER PLATE,2,33,66
262,8/6/2014,15:53:01,EVERESTGARAM,1,33,33
262,8/6/2014,15:53:01,NESTLE FRESH,1,55,55
262,8/6/2014,15:53:01,COCACOLA 75,1,35,35
262,8/6/2014,15:53:01,BRITANNIA SA,1,26,26
263,8/6/2014,16:07:55,FEM BLEACH 2,1,52,52
264,8/6/2014,16:10:00,BADAM FLAVOU,1,18,18
264,8/6/2014,16:10:00,KURKURE 10/,1,10,10
265,8/6/2014,16:15:02,ARIEL OXY BL,1,93,93
266,8/6/2014,16:16:34,MILK 500ML  ,5,22,110
267,8/6/2014,16:17:41,DAIRY MILK  ,2,2,4
267,8/6/2014,16:17:41,BOOMER      ,1,6,6
268,8/6/2014,16:32:05,EGG         ,8,4,32
269,8/6/2014,16:40:09,CADBURY ECLA,2,1,2
269,8/6/2014,16:40:09,KINLEY SODA ,1,18,18
269,8/6/2014,16:40:09,FEAST FRUTTA,1,20,20
269,8/6/2014,16:40:09,MAGNUM ICE C,1,85,85
270,8/6/2014,16:40:44,UDATH ROUND ,1,212,212
270,8/6/2014,16:40:44,IDLI RAVA NO,2,26,52
271,8/6/2014,16:42:09,MAGNUM ICE C,1,85,85
272,8/6/2014,16:47:43,PARLE G 250G,1,10,10
272,8/6/2014,16:47:43,BRITANNIA WH,1,30,30
272,8/6/2014,16:47:43,KAMAL NAMKEE,1,17,17
272,8/6/2014,16:47:43,THUMSUP 750M,1,35,35
273,8/6/2014,16:49:58,SPEARMINT CH,1,10,10
273,8/6/2014,16:49:58,BRU GOLD INS,1,55,55
273,8/6/2014,16:49:58,NESCAFE SUNR,1,10,10
274,8/6/2014,16:52:23,BRITANNIA BR,1,26,26
275,8/6/2014,16:54:38,CELLO TAPE 1,1,10,10
276,8/6/2014,16:54:55,DAIRY MILK  ,2,2,4
276,8/6/2014,16:54:55,BOOMER      ,1,6,6
277,8/6/2014,16:55:28,NESTLE FRESH,1,30,30
277,8/6/2014,16:55:28,MILK 500ML  ,2,22,44
278,8/6/2014,16:56:38,VATHULU 360 ,1,20,20
278,8/6/2014,16:56:38,HOMELITES MA,1,6,6
279,8/6/2014,16:59:54,EGG         ,30,4,120
279,8/6/2014,16:59:54,MEDIMIX AYUR,1,20,20
279,8/6/2014,16:59:54,MEDIMIX AYUR,2,19,38
279,8/6/2014,16:59:54,SABENA 1KG  ,1,22,22
279,8/6/2014,16:59:54,TIDE 1KG    ,1,95,95
279,8/6/2014,16:59:54,BRITANNIA MA,2,20,40
279,8/6/2014,16:59:54,BRITANNIA BR,1,26,26
279,8/6/2014,16:59:54,BRITANNIA MI,1,22,22
280,8/6/2014,17:01:43,VIJAYA SUNFL,1,84,84
281,8/6/2014,17:04:56,BOOST 200G  ,1,89,89
281,8/6/2014,17:04:56,BRITANNIA WH,1,26,26
281,8/6/2014,17:04:56,MILK 500ML  ,1,22,22
282,8/6/2014,17:06:45,MILK 500ML  ,4,22,88
283,8/6/2014,17:07:04,COCACOLA TI,1,25,25
283,8/6/2014,17:07:04,CADBURY DAIR,1,5,5
284,8/6/2014,17:07:25,KURKURE 20/,1,20,20
284,8/6/2014,17:07:25,CHEETOS 10/,1,10,10
285,8/6/2014,17:12:33,HERITAGE PAN,1,70,70
285,8/6/2014,17:12:33,DABUR GINGER,2,36,72
285,8/6/2014,17:12:33,KELLOGG`S CH,1,152,152
285,8/6/2014,17:12:33,NESTLE NAN 3,1,387,387
286,8/6/2014,17:13:39,MILK 500ML  ,2,22,44
287,8/6/2014,17:15:31,MILK 500ML  ,4,22,88
287,8/6/2014,17:15:31,BRITANNIA WH,1,26,26
287,8/6/2014,17:15:31,ORAL B CROSS,1,75,75
287,8/6/2014,17:15:31,SCOTCH BRITE,1,45,45
288,8/6/2014,17:22:05,CADBURY DAIR,2,5,10
288,8/6/2014,17:22:05,CHING`S SAUC,1,40,40
289,8/6/2014,17:24:19,POLO BIG 5/,1,5,5
289,8/6/2014,17:24:19,KINLEY WATER,1,10,10
289,8/6/2014,17:24:19,MAAZA 200ML ,4,12,48
290,8/6/2014,17:29:09,VIJAYA SUNFL,1,84,84
290,8/6/2014,17:29:09,KINLEY WATER,2,20,40
291,8/6/2014,17:31:16,MILK 500ML  ,6,22,132
291,8/6/2014,17:31:16,VIM DROP LIQ,1,20,20
291,8/6/2014,17:31:16,SUNDROP 1LTR,1,170,170
291,8/6/2014,17:31:16,VISAKHA COOK,1,175,175
292,8/6/2014,17:31:35,CAMLIN GLUE ,1,20,20
293,8/6/2014,17:36:32,KNORR SOUP P,1,34,34
293,8/6/2014,17:36:32,KNORR SOUP P,1,40,40
294,8/6/2014,17:37:23,EGG         ,6,4,24
294,8/6/2014,17:37:23,NESTLE FRESH,1,55,55
295,8/6/2014,17:38:32,AASIRVAAD AT,1,44,44
295,8/6/2014,17:38:32,KINLEY SODA ,1,18,18
296,8/6/2014,17:41:11,CADBURY ECLA,1,1,1
296,8/6/2014,17:41:11,REYNOLDS PEN,4,10,40
296,8/6/2014,17:41:11,ONIONS      ,2,25,50
296,8/6/2014,17:41:11,VIM BAR 265G,1,43,43
296,8/6/2014,17:41:11,AMUL PANEER ,1,60,60
296,8/6/2014,17:41:11,AMUL BUTTER ,1,36,36
297,8/6/2014,17:42:59,ONIONS      ,2,25,50
297,8/6/2014,17:42:59,AASIRVAAD AT,1,44,44
297,8/6/2014,17:42:59,PRIYA RICE R,1,86,86
298,8/6/2014,17:45:01,DABUR HONEY ,1,30,30
298,8/6/2014,17:45:01,DURGA COW GH,1,42,42
299,8/6/2014,17:48:58,WHISPER CHOI,1,32,32
299,8/6/2014,17:48:58,WHISPER ULTR,1,160,160
300,8/6/2014,17:49:41,JEERA 50G   ,1,13,13
301,8/6/2014,17:50:30,MILK 500ML  ,3,22,66
302,8/6/2014,17:52:03,NESTUM DAL R,1,116,116
303,8/6/2014,17:53:09,MILK 500ML  ,1,22,22
304,8/6/2014,17:57:29,KAMAL BISCUI,1,20,20
304,8/6/2014,17:57:29,MILK 500ML  ,3,22,66
304,8/6/2014,17:57:29,KINLEY SODA ,1,28,28
304,8/6/2014,17:57:29,BANANA CHIPS,1,25,25
304,8/6/2014,17:57:29,KAMAL ANDHRA,1,16,16
305,8/6/2014,17:58:36,CADBURY DAIR,1,5,5
305,8/6/2014,17:58:36,5 STAR CHOMP,1,15,15
305,8/6/2014,17:58:36,CADBURY 5 ST,1,20,20
305,8/6/2014,17:58:36,FLOOR CLEANI,2,20,40
306,8/6/2014,18:00:41,NESTLE ALPIN,1,25,25
306,8/6/2014,18:00:41,KINLEY WATER,1,10,10
307,8/6/2014,18:01:43,CHEETOS 10/,2,10,20
308,8/6/2014,18:06:28,KELLOGG`S CH,1,152,152
309,8/6/2014,18:07:18,KINLEY WATER,1,20,20
310,8/6/2014,18:09:05,SPRITE 750ML,1,35,35
310,8/6/2014,18:09:05,CADBURY DAIR,2,5,10
310,8/6/2014,18:09:05,CADBURY DAIR,1,60,60
311,8/6/2014,18:10:03,THUMS UP 1.5,1,52,52
312,8/6/2014,18:11:00,VATHULU 360 ,1,20,20
313,8/6/2014,18:11:27,SPEARMINT CH,1,10,10
313,8/6/2014,18:11:27,KURKURE 20/,1,20,20
314,8/6/2014,18:12:17,KINLEY WATER,1,20,20
314,8/6/2014,18:12:17,KINLEY WATER,8,10,80
315,8/6/2014,18:13:07,NESTLE FRESH,1,30,30
316,8/6/2014,18:15:26,GIFT COVER  ,1,5,5
316,8/6/2014,18:15:26,CELLO TAPE  ,1,5,5
316,8/6/2014,18:15:26,CADBURY CELE,1,90,90
317,8/6/2014,18:18:17,KURNOOL RICE,1,260,260
317,8/6/2014,18:18:17,TROPICANA JU,1,20,20
317,8/6/2014,18:18:17,TROPICANA LY,1,90,90
317,8/6/2014,18:18:17,C C DOSA BAT,2,51,102
317,8/6/2014,18:18:17,KAMAL ANDHRA,2,16,32
318,8/6/2014,18:20:22,HALDIRAM`S B,1,25,25
318,8/6/2014,18:20:22,PEARS 75G   ,1,32,32
318,8/6/2014,18:20:22,TROPICANA JU,2,20,40
318,8/6/2014,18:20:22,MAAZA 500+10,1,35,35
318,8/6/2014,18:20:22,MAAZA 200ML ,2,12,24
318,8/6/2014,18:20:22,PARLE HIDE &,1,10,10
318,8/6/2014,18:20:22,OREO BISCUIT,4,15,60
319,8/6/2014,18:20:58,KINLEY WATER,1,10,10
319,8/6/2014,18:20:58,SPRITE 750ML,1,35,35
320,8/6/2014,18:21:34,WHEAT RAVA S,1,22,22
320,8/6/2014,18:21:34,GREEN BATANI,1,17,17
320,8/6/2014,18:21:34,BOBBARLU 200,1,18,18
320,8/6/2014,18:21:34,DIMOND MISIR,1,7.5,7.5
320,8/6/2014,18:21:34,MAGGI MASALA,1,20,20
321,8/6/2014,18:22:17,CARRY BAG   ,1,3,3
321,8/6/2014,18:22:17,B RAVA 1KG  ,1,38,38
321,8/6/2014,18:22:17,KINLEY SODA ,1,18,18
321,8/6/2014,18:22:17,COTTON FLAME,1,22,22
321,8/6/2014,18:22:17,DAADI`S KHAK,1,54,54
321,8/6/2014,18:22:17,SHIP MATCHES,1,10,10
321,8/6/2014,18:22:17,MAAZA 200ML ,2,12,24
322,8/6/2014,18:23:27,CARRY BAG   ,1,3,3
322,8/6/2014,18:23:27,BINGO CHIPS ,2,10,20
322,8/6/2014,18:23:27,BRITANNIA SA,1,26,26
322,8/6/2014,18:23:27,MAAZA 200ML ,1,12,12
322,8/6/2014,18:23:27,BRITANNIA NU,1,15,15
322,8/6/2014,18:23:27,KISSAN MIXED,1,25,25
322,8/6/2014,18:23:27,POLO BIG 5/,1,5,5
322,8/6/2014,18:23:27,BRITANNIA MI,1,22,22
322,8/6/2014,18:23:27,TIC TAC MINT,1,10,10
322,8/6/2014,18:23:27,CADBURY DAIR,1,10,10
322,8/6/2014,18:23:27,GOOD DAY CHO,1,20,20
323,8/6/2014,18:24:01,MILK 500ML  ,2,22,44
324,8/6/2014,18:24:26,BUTTER MILK ,3,6,18
325,8/6/2014,18:25:23,CARRY BAG   ,1,3,3
325,8/6/2014,18:25:23,MILK 500ML  ,3,22,66
325,8/6/2014,18:25:23,CRANE SWEET ,1,15,15
325,8/6/2014,18:25:23,BAMBINO ROAS,1,40,40
325,8/6/2014,18:25:23,MAGGI MASALA,1,60,60
325,8/6/2014,18:25:23,AASHIRVAAD M,1,245,245
325,8/6/2014,18:25:23,KNORR SOUPY ,2,12,24
